"CD_CVM","EMPRESA","CD_CONTA","CONTA","PERIODO","VL_CONTA"
"23957","Sugoi","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","3T21",15246
"23957","Sugoi","1.02.02","1.02.02 - Investimentos","3T21",5192
"23957","Sugoi","1.02.03","1.02.03 - Imobilizado","3T21",2075
"23957","Sugoi","1.02.04","1.02.04 - Intangível","3T21",0
"21350","Direcional","1","1 - Ativo Total","1T21",5150107
"21350","Direcional","1.01","1.01 - Ativo Circulante","1T21",2734759
"21350","Direcional","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","1T21",801483
"21350","Direcional","1.01.02","1.01.02 - Aplicações Financeiras","1T21",173497
"21350","Direcional","1.01.03","1.01.03 - Contas a Receber","1T21",253720
"21350","Direcional","1.01.04","1.01.04 - Estoques","1T21",1317059
"21350","Direcional","1.01.05","1.01.05 - Outros Ativos Circulantes","1T21",189000
"21350","Direcional","1.02","1.02 - Ativo Não Circulante","1T21",2415348
"21350","Direcional","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","1T21",2234037
"21350","Direcional","1.02.01.01","1.02.01.01 - Aplicações Financeiras","1T21",0
"21350","Direcional","1.02.01.04","1.02.01.02 - Contas a Receber","1T21",206465
"21350","Direcional","1.02.01.05","1.02.01.03 - Estoques","1T21",1999969
"21350","Direcional","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","1T21",25967
"21350","Direcional","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","1T21",1636
"21350","Direcional","1.02.02","1.02.02 - Investimentos","1T21",77661
"21350","Direcional","1.02.03","1.02.03 - Imobilizado","1T21",84771
"21350","Direcional","1.02.04","1.02.04 - Intangível","1T21",18879
"21350","Direcional","1","1 - Ativo Total","2T21",5436449
"21350","Direcional","1.01","1.01 - Ativo Circulante","2T21",2690264
"21350","Direcional","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","2T21",757124
"21350","Direcional","1.01.02","1.01.02 - Aplicações Financeiras","2T21",189465
"21350","Direcional","1.01.03","1.01.03 - Contas a Receber","2T21",274076
"21350","Direcional","1.01.04","1.01.04 - Estoques","2T21",1245972
"21350","Direcional","1.01.05","1.01.05 - Outros Ativos Circulantes","2T21",223627
"21350","Direcional","1.02","1.02 - Ativo Não Circulante","2T21",2746185
"21350","Direcional","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","2T21",2526863
"21350","Direcional","1.02.01.01","1.02.01.01 - Aplicações Financeiras","2T21",0
"21350","Direcional","1.02.01.04","1.02.01.02 - Contas a Receber","2T21",215752
"21350","Direcional","1.02.01.05","1.02.01.03 - Estoques","2T21",2280785
"21350","Direcional","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","2T21",28690
"21350","Direcional","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","2T21",1636
"21350","Direcional","1.02.02","1.02.02 - Investimentos","2T21",117386
"21350","Direcional","1.02.03","1.02.03 - Imobilizado","2T21",84920
"21350","Direcional","1.02.04","1.02.04 - Intangível","2T21",17016
"21350","Direcional","1","1 - Ativo Total","3T21",5520926
"21350","Direcional","1.01","1.01 - Ativo Circulante","3T21",2521399
"21350","Direcional","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","3T21",665640
"21350","Direcional","1.01.02","1.01.02 - Aplicações Financeiras","3T21",269123
"21350","Direcional","1.01.03","1.01.03 - Contas a Receber","3T21",259389
"21350","Direcional","1.01.04","1.01.04 - Estoques","3T21",1100928
"21350","Direcional","1.01.05","1.01.05 - Outros Ativos Circulantes","3T21",226319
"21350","Direcional","1.02","1.02 - Ativo Não Circulante","3T21",2999527
"21350","Direcional","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","3T21",2772482
"21350","Direcional","1.02.01.01","1.02.01.01 - Aplicações Financeiras","3T21",0
"21350","Direcional","1.02.01.04","1.02.01.02 - Contas a Receber","3T21",277261
"21350","Direcional","1.02.01.05","1.02.01.03 - Estoques","3T21",2459306
"21350","Direcional","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","3T21",34279
"21350","Direcional","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","3T21",1636
"21350","Direcional","1.02.02","1.02.02 - Investimentos","3T21",123181
"21350","Direcional","1.02.03","1.02.03 - Imobilizado","3T21",86763
"21350","Direcional","1.02.04","1.02.04 - Intangível","3T21",17101
"25275","Alphaville","1","1 - Ativo Total","1T21",2236174
"25275","Alphaville","1.01","1.01 - Ativo Circulante","1T21",888868
"25275","Alphaville","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","1T21",19268
"25275","Alphaville","1.01.02","1.01.02 - Aplicações Financeiras","1T21",265180
"25275","Alphaville","1.01.03","1.01.03 - Contas a Receber","1T21",215135
"25275","Alphaville","1.01.04","1.01.04 - Estoques","1T21",0
"25275","Alphaville","1.01.05","1.01.05 - Outros Ativos Circulantes","1T21",389285
"25275","Alphaville","1.02","1.02 - Ativo Não Circulante","1T21",1347306
"25275","Alphaville","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","1T21",788275
"25275","Alphaville","1.02.01.01","1.02.01.01 - Aplicações Financeiras","1T21",0
"25275","Alphaville","1.02.01.04","1.02.01.02 - Contas a Receber","1T21",484927
"25275","Alphaville","1.02.01.05","1.02.01.03 - Estoques","1T21",0
"25275","Alphaville","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","1T21",303348
"25275","Alphaville","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","1T21",0
"25275","Alphaville","1.02.02","1.02.02 - Investimentos","1T21",23932
"25275","Alphaville","1.02.03","1.02.03 - Imobilizado","1T21",32660
"25275","Alphaville","1.02.04","1.02.04 - Intangível","1T21",502439
"25275","Alphaville","1","1 - Ativo Total","2T21",2168166
"25275","Alphaville","1.01","1.01 - Ativo Circulante","2T21",863224
"25275","Alphaville","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","2T21",34054
"25275","Alphaville","1.01.02","1.01.02 - Aplicações Financeiras","2T21",225425
"25275","Alphaville","1.01.03","1.01.03 - Contas a Receber","2T21",264091
"25275","Alphaville","1.01.04","1.01.04 - Estoques","2T21",339654
"25275","Alphaville","1.01.05","1.01.05 - Outros Ativos Circulantes","2T21",0
"25275","Alphaville","1.02","1.02 - Ativo Não Circulante","2T21",1304942
"25275","Alphaville","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","2T21",761412
"25275","Alphaville","1.02.01.01","1.02.01.01 - Aplicações Financeiras","2T21",0
"25275","Alphaville","1.02.01.04","1.02.01.02 - Contas a Receber","2T21",550860
"25275","Alphaville","1.02.01.05","1.02.01.03 - Estoques","2T21",202739
"25275","Alphaville","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","2T21",0
"25275","Alphaville","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","2T21",7813
"25275","Alphaville","1.02.02","1.02.02 - Investimentos","2T21",21868
"25275","Alphaville","1.02.03","1.02.03 - Imobilizado","2T21",20173
"25275","Alphaville","1.02.04","1.02.04 - Intangível","2T21",501489
"25275","Alphaville","1","1 - Ativo Total","3T21",1971956
"25275","Alphaville","1.01","1.01 - Ativo Circulante","3T21",749627
"25275","Alphaville","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","3T21",30526
"25275","Alphaville","1.01.02","1.01.02 - Aplicações Financeiras","3T21",140436
"25275","Alphaville","1.01.03","1.01.03 - Contas a Receber","3T21",213818
"25275","Alphaville","1.01.04","1.01.04 - Estoques","3T21",0
"25275","Alphaville","1.01.05","1.01.05 - Outros Ativos Circulantes","3T21",364847
"25275","Alphaville","1.02","1.02 - Ativo Não Circulante","3T21",1222329
"25275","Alphaville","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","3T21",678407
"25275","Alphaville","1.02.01.01","1.02.01.01 - Aplicações Financeiras","3T21",0
"25275","Alphaville","1.02.01.04","1.02.01.02 - Contas a Receber","3T21",391953
"25275","Alphaville","1.02.01.05","1.02.01.03 - Estoques","3T21",0
"25275","Alphaville","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","3T21",286454
"25275","Alphaville","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","3T21",0
"25275","Alphaville","1.02.02","1.02.02 - Investimentos","3T21",21042
"25275","Alphaville","1.02.03","1.02.03 - Imobilizado","3T21",22070
"25275","Alphaville","1.02.04","1.02.04 - Intangível","3T21",500810
"25909","Emccamp","1","1 - Ativo Total","1T21",527279
"25909","Emccamp","1.01","1.01 - Ativo Circulante","1T21",466298
"25909","Emccamp","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","1T21",108855
"25909","Emccamp","1.01.02","1.01.02 - Aplicações Financeiras","1T21",15635
"25909","Emccamp","1.01.03","1.01.03 - Contas a Receber","1T21",155977
"25909","Emccamp","1.01.04","1.01.04 - Estoques","1T21",0
"25909","Emccamp","1.01.05","1.01.05 - Outros Ativos Circulantes","1T21",185831
"25909","Emccamp","1.02","1.02 - Ativo Não Circulante","1T21",60981
"25909","Emccamp","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","1T21",33475
"25909","Emccamp","1.02.01.01","1.02.01.01 - Aplicações Financeiras","1T21",0
"25909","Emccamp","1.02.01.04","1.02.01.02 - Contas a Receber","1T21",9760
"25909","Emccamp","1.02.01.05","1.02.01.03 - Estoques","1T21",0
"25909","Emccamp","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","1T21",23500
"25909","Emccamp","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","1T21",215
"25909","Emccamp","1.02.02","1.02.02 - Investimentos","1T21",56
"25909","Emccamp","1.02.03","1.02.03 - Imobilizado","1T21",26570
"25909","Emccamp","1.02.04","1.02.04 - Intangível","1T21",880
"25909","Emccamp","1","1 - Ativo Total","2T21",574009
"25909","Emccamp","1.01","1.01 - Ativo Circulante","2T21",510277
"25909","Emccamp","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","2T21",76802
"25909","Emccamp","1.01.02","1.01.02 - Aplicações Financeiras","2T21",2750
"25909","Emccamp","1.01.03","1.01.03 - Contas a Receber","2T21",173811
"25909","Emccamp","1.01.04","1.01.04 - Estoques","2T21",0
"25909","Emccamp","1.01.05","1.01.05 - Outros Ativos Circulantes","2T21",256914
"25909","Emccamp","1.02","1.02 - Ativo Não Circulante","2T21",63732
"25909","Emccamp","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","2T21",38451
"25909","Emccamp","1.02.01.01","1.02.01.01 - Aplicações Financeiras","2T21",0
"25909","Emccamp","1.02.01.04","1.02.01.02 - Contas a Receber","2T21",14056
"25909","Emccamp","1.02.01.05","1.02.01.03 - Estoques","2T21",0
"25909","Emccamp","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","2T21",24157
"25909","Emccamp","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","2T21",238
"25909","Emccamp","1.02.02","1.02.02 - Investimentos","2T21",56
"25909","Emccamp","1.02.03","1.02.03 - Imobilizado","2T21",24253
"25909","Emccamp","1.02.04","1.02.04 - Intangível","2T21",972
"25909","Emccamp","1","1 - Ativo Total","3T21",795913
"25909","Emccamp","1.01","1.01 - Ativo Circulante","3T21",730577
"25909","Emccamp","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","3T21",194809
"25909","Emccamp","1.01.02","1.01.02 - Aplicações Financeiras","3T21",0
"25909","Emccamp","1.01.03","1.01.03 - Contas a Receber","3T21",195915
"25909","Emccamp","1.01.04","1.01.04 - Estoques","3T21",0
"25909","Emccamp","1.01.05","1.01.05 - Outros Ativos Circulantes","3T21",339853
"25909","Emccamp","1.02","1.02 - Ativo Não Circulante","3T21",65336
"25909","Emccamp","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","3T21",40667
"25909","Emccamp","1.02.01.01","1.02.01.01 - Aplicações Financeiras","3T21",0
"25909","Emccamp","1.02.01.04","1.02.01.02 - Contas a Receber","3T21",4355
"25909","Emccamp","1.02.01.05","1.02.01.03 - Estoques","3T21",0
"25909","Emccamp","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","3T21",35751
"25909","Emccamp","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","3T21",561
"25909","Emccamp","1.02.02","1.02.02 - Investimentos","3T21",644
"25909","Emccamp","1.02.03","1.02.03 - Imobilizado","3T21",22898
"25909","Emccamp","1.02.04","1.02.04 - Intangível","3T21",1127
"25305","Patrimar","1","1 - Ativo Total","1T21",976875
"25305","Patrimar","1.01","1.01 - Ativo Circulante","1T21",733703
"25305","Patrimar","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","1T21",190336
"25305","Patrimar","1.01.02","1.01.02 - Aplicações Financeiras","1T21",0
"25305","Patrimar","1.01.03","1.01.03 - Contas a Receber","1T21",175465
"25305","Patrimar","1.01.04","1.01.04 - Estoques","1T21",345560
"25305","Patrimar","1.01.05","1.01.05 - Outros Ativos Circulantes","1T21",22342
"25305","Patrimar","1.02","1.02 - Ativo Não Circulante","1T21",243172
"25305","Patrimar","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","1T21",162701
"25305","Patrimar","1.02.01.01","1.02.01.01 - Aplicações Financeiras","1T21",2259
"25305","Patrimar","1.02.01.04","1.02.01.02 - Contas a Receber","1T21",131358
"25305","Patrimar","1.02.01.05","1.02.01.03 - Estoques","1T21",15226
"25305","Patrimar","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","1T21",1495
"25305","Patrimar","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","1T21",12363
"25305","Patrimar","1.02.02","1.02.02 - Investimentos","1T21",44275
"25305","Patrimar","1.02.03","1.02.03 - Imobilizado","1T21",26480
"25305","Patrimar","1.02.04","1.02.04 - Intangível","1T21",9716
"25305","Patrimar","1","1 - Ativo Total","2T21",1123694
"25305","Patrimar","1.01","1.01 - Ativo Circulante","2T21",845561
"25305","Patrimar","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","2T21",295533
"25305","Patrimar","1.01.02","1.01.02 - Aplicações Financeiras","2T21",0
"25305","Patrimar","1.01.03","1.01.03 - Contas a Receber","2T21",178334
"25305","Patrimar","1.01.04","1.01.04 - Estoques","2T21",345754
"25305","Patrimar","1.01.05","1.01.05 - Outros Ativos Circulantes","2T21",25940
"25305","Patrimar","1.02","1.02 - Ativo Não Circulante","2T21",278133
"25305","Patrimar","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","2T21",186611
"25305","Patrimar","1.02.01.01","1.02.01.01 - Aplicações Financeiras","2T21",2275
"25305","Patrimar","1.02.01.04","1.02.01.02 - Contas a Receber","2T21",154311
"25305","Patrimar","1.02.01.05","1.02.01.03 - Estoques","2T21",16720
"25305","Patrimar","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","2T21",1196
"25305","Patrimar","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","2T21",12109
"25305","Patrimar","1.02.02","1.02.02 - Investimentos","2T21",48710
"25305","Patrimar","1.02.03","1.02.03 - Imobilizado","2T21",33592
"25305","Patrimar","1.02.04","1.02.04 - Intangível","2T21",9220
"25305","Patrimar","1","1 - Ativo Total","3T21",1362066
"25305","Patrimar","1.01","1.01 - Ativo Circulante","3T21",1064431
"25305","Patrimar","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","3T21",300355
"25305","Patrimar","1.01.02","1.01.02 - Aplicações Financeiras","3T21",0
"25305","Patrimar","1.01.03","1.01.03 - Contas a Receber","3T21",183141
"25305","Patrimar","1.01.04","1.01.04 - Estoques","3T21",550916
"25305","Patrimar","1.01.05","1.01.05 - Outros Ativos Circulantes","3T21",30019
"25305","Patrimar","1.02","1.02 - Ativo Não Circulante","3T21",297635
"25305","Patrimar","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","3T21",216108
"25305","Patrimar","1.02.01.01","1.02.01.01 - Aplicações Financeiras","3T21",2299
"25305","Patrimar","1.02.01.04","1.02.01.02 - Contas a Receber","3T21",184267
"25305","Patrimar","1.02.01.05","1.02.01.03 - Estoques","3T21",21468
"25305","Patrimar","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","3T21",1166
"25305","Patrimar","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","3T21",6908
"25305","Patrimar","1.02.02","1.02.02 - Investimentos","3T21",37461
"25305","Patrimar","1.02.03","1.02.03 - Imobilizado","3T21",35558
"25305","Patrimar","1.02.04","1.02.04 - Intangível","3T21",8508
"25070","Plano & Plano","1","1 - Ativo Total","1T21",1170289
"25070","Plano & Plano","1.01","1.01 - Ativo Circulante","1T21",1136424
"25070","Plano & Plano","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","1T21",280042
"25070","Plano & Plano","1.01.02","1.01.02 - Aplicações Financeiras","1T21",0
"25070","Plano & Plano","1.01.03","1.01.03 - Contas a Receber","1T21",241948
"25070","Plano & Plano","1.01.04","1.01.04 - Estoques","1T21",589093
"25070","Plano & Plano","1.01.05","1.01.05 - Outros Ativos Circulantes","1T21",25341
"25070","Plano & Plano","1.02","1.02 - Ativo Não Circulante","1T21",33865
"25070","Plano & Plano","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","1T21",26953
"25070","Plano & Plano","1.02.01.01","1.02.01.01 - Aplicações Financeiras","1T21",0
"25070","Plano & Plano","1.02.01.04","1.02.01.02 - Contas a Receber","1T21",16946
"25070","Plano & Plano","1.02.01.05","1.02.01.03 - Estoques","1T21",0
"25070","Plano & Plano","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","1T21",10007
"25070","Plano & Plano","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","1T21",0
"25070","Plano & Plano","1.02.02","1.02.02 - Investimentos","1T21",0
"25070","Plano & Plano","1.02.03","1.02.03 - Imobilizado","1T21",6912
"25070","Plano & Plano","1.02.04","1.02.04 - Intangível","1T21",0
"25070","Plano & Plano","1","1 - Ativo Total","2T21",1143934
"25070","Plano & Plano","1.01","1.01 - Ativo Circulante","2T21",1086739
"25070","Plano & Plano","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","2T21",246178
"25070","Plano & Plano","1.01.02","1.01.02 - Aplicações Financeiras","2T21",0
"25070","Plano & Plano","1.01.03","1.01.03 - Contas a Receber","2T21",192930
"25070","Plano & Plano","1.01.04","1.01.04 - Estoques","2T21",617032
"25070","Plano & Plano","1.01.05","1.01.05 - Outros Ativos Circulantes","2T21",30599
"25070","Plano & Plano","1.02","1.02 - Ativo Não Circulante","2T21",57195
"25070","Plano & Plano","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","2T21",47106
"25070","Plano & Plano","1.02.01.01","1.02.01.01 - Aplicações Financeiras","2T21",0
"25070","Plano & Plano","1.02.01.04","1.02.01.02 - Contas a Receber","2T21",35319
"25070","Plano & Plano","1.02.01.05","1.02.01.03 - Estoques","2T21",0
"25070","Plano & Plano","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","2T21",11787
"25070","Plano & Plano","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","2T21",0
"25070","Plano & Plano","1.02.02","1.02.02 - Investimentos","2T21",2001
"25070","Plano & Plano","1.02.03","1.02.03 - Imobilizado","2T21",7074
"25070","Plano & Plano","1.02.04","1.02.04 - Intangível","2T21",1014
"25070","Plano & Plano","1","1 - Ativo Total","3T21",1179964
"25070","Plano & Plano","1.01","1.01 - Ativo Circulante","3T21",1086859
"25070","Plano & Plano","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","3T21",223953
"25070","Plano & Plano","1.01.02","1.01.02 - Aplicações Financeiras","3T21",0
"25070","Plano & Plano","1.01.03","1.01.03 - Contas a Receber","3T21",183360
"25070","Plano & Plano","1.01.04","1.01.04 - Estoques","3T21",0
"25070","Plano & Plano","1.01.05","1.01.05 - Outros Ativos Circulantes","3T21",679546
"25070","Plano & Plano","1.02","1.02 - Ativo Não Circulante","3T21",93105
"25070","Plano & Plano","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","3T21",79768
"25070","Plano & Plano","1.02.01.01","1.02.01.01 - Aplicações Financeiras","3T21",0
"25070","Plano & Plano","1.02.01.04","1.02.01.02 - Contas a Receber","3T21",47142
"25070","Plano & Plano","1.02.01.05","1.02.01.03 - Estoques","3T21",0
"25070","Plano & Plano","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","3T21",32626
"25070","Plano & Plano","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","3T21",0
"25070","Plano & Plano","1.02.02","1.02.02 - Investimentos","3T21",2001
